資料日期,證券代號,持股分級,人數,股數,佔集保庫存數比例%
20180413,00654R,4,22,275000,3.24
20180413,00654R,5,24,437000,5.16
20180413,00654R,6,24,623000,7.35
20180413,00654R,7,12,433000,5.11
20180413,00654R,8,5,228000,2.69
20180413,00654R,9,14,1086000,12.82
20180413,00654R,10,4,506000,5.97
20180413,00654R,11,1,224000,2.64
20180413,00654R,12,1,500000,5.90
20180413,00654R,13,0,0,0.00
20180413,00654R,14,2,1776000,20.97
20180413,00654R,15,1,1316000,15.54
20180413,00654R,16,0,0,0.00
20180413,00654R,17,393,8466000,100.00
20180413,00655L,1,39,10632,0.00
20180413,00655L,2,6015,15849445,4.34
20180413,00655L,3,2669,21868377,6.00
20180413,00655L,4,1115,14648324,4.01
20180413,00655L,5,829,15502000,4.25
20180413,00655L,6,928,24096951,6.61
20180413,00655L,7,494,17978655,4.93
20180413,00655L,8,336,15747000,4.32
20180413,00655L,9,712,51521500,14.13
20180413,00655L,10,267,38009334,10.42
20180413,00655L,11,96,26920000,7.38
20180413,00655L,12,27,14007000,3.84
20180413,00655L,13,8,5491000,1.50
20180413,00655L,14,8,7432000,2.03
20180413,00655L,15,35,95375782,26.16
20180413,00655L,16,0,0,0.00
20180413,00655L,17,13578,364458000,100.00
20180413,00656R,1,0,0,0.00
20180413,00656R,2,126,307000,3.11
20180413,00656R,3,25,212000,2.15
20180413,00656R,4,9,116000,1.17
20180413,00656R,5,13,242000,2.45
20180413,00656R,6,7,189000,1.91
20180413,00656R,7,4,139000,1.41
20180413,00656R,8,2,95000,0.96
20180413,00656R,9,3,223000,2.26
20180413,00656R,10,4,482000,4.88
20180413,00656R,11,2,569000,5.77
20180413,00656R,12,2,1006000,10.20
20180413,00656R,13,0,0,0.00
20180413,00656R,14,0,0,0.00
20180413,00656R,15,3,6277000,63.68
20180413,00656R,16,0,0,0.00
20180413,00656R,17,200,9857000,100.00
20180413,00657,1,8,2862,0.03
20180413,00657,2,73,143138,1.94
20180413,00657,3,10,87000,1.18
20180413,00657,4,5,69000,0.93
20180413,00657,5,4,76000,1.03
20180413,00657,6,2,55000,0.74
20180413,00657,7,1,33000,0.44
20180413,00657,8,3,139000,1.88
20180413,00657,9,0,0,0.00
20180413,00657,10,1,182000,2.47
20180413,00657,11,1,243000,3.29
20180413,00657,12,2,1159000,15.73
20180413,00657,13,1,770000,10.45
20180413,00657,14,0,0,0.00
20180413,00657,15,2,4405000,59.81
20180413,00657,16,0,0,0.00
20180413,00657,17,113,7364000,100.00
20180413,00657K,1,0,0,0.00
20180413,00657K,2,1,1000,1.33
20180413,00657K,3,0,0,0.00
20180413,00657K,4,0,0,0.00
20180413,00657K,5,0,0,0.00
20180413,00657K,6,1,29200,38.98
20180413,00657K,7,0,0,0.00
20180413,00657K,8,1,44700,59.67
20180413,00657K,9,0,0,0.00
20180413,00657K,10,0,0,0.00
20180413,00657K,11,0,0,0.00
20180413,00657K,12,0,0,0.00
20180413,00657K,13,0,0,0.00
20180413,00657K,14,0,0,0.00
20180413,00657K,15,0,0,0.00
20180413,00657K,16,0,0,0.00
20180413,00657K,17,3,74900,100.00
20180413,00658L,1,0,0,0.00
20180413,00658L,2,74,159000,2.97
20180413,00658L,3,14,103000,1.92
20180413,00658L,4,5,69000,1.29
20180413,00658L,5,3,58000,1.08
20180413,00658L,6,2,51000,0.95
20180413,00658L,7,0,0,0.00
20180413,00658L,8,0,0,0.00
20180413,00658L,9,2,127000,2.37
20180413,00658L,10,3,496000,9.27
20180413,00658L,11,0,0,0.00
20180413,00658L,12,0,0,0.00
20180413,00658L,13,1,725000,13.56
20180413,00658L,14,1,930000,17.39
20180413,00658L,15,1,2627000,49.14
20180413,00658L,16,0,0,0.00
20180413,00658L,17,106,5345000,100.00
20180413,00659R,1,2,300,0.00
20180413,00659R,2,244,587700,4.86
20180413,00659R,3,78,664000,5.49
20180413,00659R,4,28,381000,3.15
20180413,00659R,5,33,624000,5.16
20180413,00659R,6,24,636000,5.26
20180413,00659R,7,12,446000,3.69
20180413,00659R,8,10,479000,3.96
20180413,00659R,9,14,1009000,8.35
20180413,00659R,10,9,1309000,10.83
20180413,00659R,11,1,258000,2.13
20180413,00659R,12,1,415000,3.43
20180413,00659R,13,0,0,0.00
20180413,00659R,14,2,1716000,14.20
20180413,00659R,15,2,3555000,29.42
20180413,00659R,16,0,0,0.00
20180413,00659R,17,460,12080000,100.00
20180413,00660,1,11,904,0.00
20180413,00660,2,222,435545,1.19
20180413,00660,3,37,297015,0.81
20180413,00660,4,7,92000,0.25
20180413,00660,5,2,38000,0.10
20180413,00660,6,4,90536,0.24
20180413,00660,7,4,143000,0.39
20180413,00660,8,1,45000,0.12
20180413,00660,9,2,130000,0.35
20180413,00660,10,4,613000,1.67
20180413,00660,11,4,1039000,2.84
20180413,00660,12,0,0,0.00
20180413,00660,13,0,0,0.00
20180413,00660,14,0,0,0.00
20180413,00660,15,3,33607000,91.99
20180413,00660,16,0,0,0.00
20180413,00660,17,301,36531000,100.00
20180413,00661,1,0,0,0.00
20180413,00661,2,70,138000,3.51
20180413,00661,3,6,52000,1.32
20180413,00661,4,2,25000,0.63
20180413,00661,5,0,0,0.00
20180413,00661,6,1,30000,0.76
20180413,00661,7,0,0,0.00
20180413,00661,8,3,136000,3.46
20180413,00661,9,0,0,0.00
20180413,00661,10,0,0,0.00
20180413,00661,11,4,1166000,29.70
20180413,00661,12,0,0,0.00
20180413,00661,13,0,0,0.00
20180413,00661,14,1,900000,22.92
20180413,00661,15,1,1478000,37.65
20180413,00661,16,0,0,0.00
20180413,00661,17,88,3925000,100.00
20180413,00662,1,1344,413776,3.58
20180413,00662,2,532,1059279,9.18
20180413,00662,3,56,431931,3.74
20180413,00662,4,23,291873,2.53
20180413,00662,5,8,148880,1.29
20180413,00662,6,2,46000,0.39
20180413,00662,7,4,145000,1.25
20180413,00662,8,3,142000,1.23
20180413,00662,9,5,385261,3.34
20180413,00662,10,1,200000,1.73
20180413,00662,11,2,456000,3.95
20180413,00662,12,4,1993000,17.28
20180413,00662,13,0,0,0.00
20180413,00662,14,1,1000000,8.67
20180413,00662,15,2,4816000,41.77
20180413,00662,16,0,0,0.00
20180413,00662,17,1987,11529000,100.00
20180413,00663L,1,3,108,0.00
20180413,00663L,2,71,158000,3.66
20180413,00663L,3,17,134000,3.10
20180413,00663L,4,3,40000,0.92
20180413,00663L,5,5,96000,2.22
20180413,00663L,6,3,68000,1.57
20180413,00663L,7,2,69000,1.60
20180413,00663L,8,0,0,0.00
20180413,00663L,9,4,314892,7.30
20180413,00663L,10,2,232000,5.38
20180413,00663L,11,1,260000,6.03
20180413,00663L,12,1,497000,11.53
20180413,00663L,13,1,743000,17.24
20180413,00663L,14,0,0,0.00
20180413,00663L,15,1,1697000,39.38
20180413,00663L,16,0,0,0.00
20180413,00663L,17,114,4309000,100.00
20180413,00664R,1,12,2843,0.00
20180413,00664R,2,1962,5075565,2.77
20180413,00664R,3,845,7240532,3.95
20180413,00664R,4,335,4503000,2.45
20180413,00664R,5,345,6537100,3.57
20180413,00664R,6,347,9181200,5.01
20180413,00664R,7,191,6967000,3.80
20180413,00664R,8,143,6850000,3.74
20180413,00664R,9,307,22336760,12.20
20180413,00664R,10,149,21610000,11.80
20180413,00664R,11,58,15563000,8.50
20180413,00664R,12,19,9215000,5.03
20180413,00664R,13,10,6800000,3.71
20180413,00664R,14,4,3504000,1.91
20180413,00664R,15,19,57689000,31.51
20180413,00664R,16,0,0,0.00
20180413,00664R,17,4746,183075000,100.00
20180413,00665L,1,0,0,0.00
20180413,00665L,2,668,1705000,6.32
20180413,00665L,3,218,1771000,6.56
20180413,00665L,4,90,1173000,4.35
20180413,00665L,5,45,855000,3.17
20180413,00665L,6,70,1798000,6.66
20180413,00665L,7,22,809000,3.00
20180413,00665L,8,17,783000,2.90
20180413,00665L,9,47,3507000,13.00
20180413,00665L,10,18,2669000,9.89
20180413,00665L,11,9,2670000,9.90
20180413,00665L,12,6,3206000,11.88
20180413,00665L,13,0,0,0.00
20180413,00665L,14,3,2724000,10.10
20180413,00665L,15,1,3295000,12.21
20180413,00665L,16,0,0,0.00
20180413,00665L,17,1214,26965000,100.00
20180413,00666R,1,0,0,0.00
20180413,00666R,2,66,134000,1.39
20180413,00666R,3,21,182000,1.89
20180413,00666R,4,10,133000,1.38
20180413,00666R,5,2,32000,0.33
20180413,00666R,6,7,173000,1.79
20180413,00666R,7,4,147000,1.52
20180413,00666R,8,3,140000,1.45
20180413,00666R,9,6,356000,3.69
20180413,00666R,10,3,414000,4.30
20180413,00666R,11,0,0,0.00
20180413,00666R,12,0,0,0.00
20180413,00666R,13,1,612000,6.35
20180413,00666R,14,0,0,0.00
20180413,00666R,15,3,7301000,75.86
20180413,00666R,16,0,0,0.00
20180413,00666R,17,126,9624000,100.00
20180413,00667,1,11,1000,0.02
20180413,00667,2,105,204000,4.13
20180413,00667,3,17,138000,2.79
20180413,00667,4,5,63000,1.27
20180413,00667,5,2,37000,0.75
20180413,00667,6,4,104000,2.10
20180413,00667,7,1,35000,0.71
20180413,00667,8,1,45000,0.91
20180413,00667,9,2,161000,3.26
20180413,00667,10,0,0,0.00
20180413,00667,11,0,0,0.00
20180413,00667,12,0,0,0.00
20180413,00667,13,0,0,0.00
20180413,00667,14,1,905000,18.36
20180413,00667,15,2,3236000,65.65
20180413,00667,16,0,0,0.00
20180413,00667,17,151,4929000,100.00
20180413,00668,1,34,9555,0.01
20180413,00668,2,318,641445,0.80
20180413,00668,3,41,335000,0.41
20180413,00668,4,10,128000,0.15
20180413,00668,5,12,232000,0.28
20180413,00668,6,3,78000,0.09
20180413,00668,7,0,0,0.00
20180413,00668,8,2,100000,0.12
20180413,00668,9,7,529000,0.66
20180413,00668,10,4,580000,0.72
20180413,00668,11,0,0,0.00
20180413,00668,12,2,878000,1.09
20180413,00668,13,1,680000,0.84
20180413,00668,14,0,0,0.00
20180413,00668,15,2,75937000,94.76
20180413,00668,16,0,0,0.00
20180413,00668,17,436,80128000,100.00
20180413,00668K,1,4,800,0.55
20180413,00668K,2,2,2000,1.39
20180413,00668K,3,0,0,0.00
20180413,00668K,4,0,0,0.00
20180413,00668K,5,1,20000,13.98
20180413,00668K,6,0,0,0.00
20180413,00668K,7,0,0,0.00
20180413,00668K,8,0,0,0.00
20180413,00668K,9,2,120200,84.05
20180413,00668K,10,0,0,0.00
20180413,00668K,11,0,0,0.00
20180413,00668K,12,0,0,0.00
20180413,00668K,13,0,0,0.00
20180413,00668K,14,0,0,0.00
20180413,00668K,15,0,0,0.00
20180413,00668K,16,0,0,0.00
20180413,00668K,17,9,143000,100.00
20180413,00669R,1,4,681,0.00
20180413,00669R,2,1185,3101189,4.87
20180413,00669R,3,464,3964130,6.23
20180413,00669R,4,157,2080000,3.26
20180413,00669R,5,159,3025000,4.75
20180413,00669R,6,173,4604000,7.23
20180413,00669R,7,77,2809000,4.41
20180413,00669R,8,59,2768000,4.35
20180413,00669R,9,120,9347000,14.69
20180413,00669R,10,58,8296000,13.04
20180413,00669R,11,18,5120000,8.04
20180413,00669R,12,4,1834000,2.88
20180413,00669R,13,3,1976000,3.10
20180413,00669R,14,3,2790000,4.38
20180413,00669R,15,6,11902000,18.70
20180413,00669R,16,0,0,0.00
20180413,00669R,17,2490,63617000,100.00
20180413,00670L,1,0,0,0.00
20180413,00670L,2,660,1673000,10.36
20180413,00670L,3,179,1482000,9.17
20180413,00670L,4,58,773000,4.78
20180413,00670L,5,61,1134000,7.02
20180413,00670L,6,45,1140000,7.06
20180413,00670L,7,13,477000,2.95
20180413,00670L,8,10,478000,2.96
20180413,00670L,9,20,1381000,8.55
20180413,00670L,10,8,1181000,7.31
20180413,00670L,11,2,573000,3.54
20180413,00670L,12,5,2771000,17.16
20180413,00670L,13,0,0,0.00
20180413,00670L,14,2,1903000,11.78
20180413,00670L,15,1,1179000,7.30
20180413,00670L,16,0,0,0.00
20180413,00670L,17,1064,16145000,100.00
20180413,00671R,1,3,1900,0.00
20180413,00671R,2,502,1324100,5.66
20180413,00671R,3,188,1630000,6.97
20180413,00671R,4,66,893000,3.81
20180413,00671R,5,64,1216000,5.20
20180413,00671R,6,45,1168000,4.99
20180413,00671R,7,27,988000,4.22
20180413,00671R,8,24,1164000,4.97
20180413,00671R,9,41,3272000,13.99
20180413,00671R,10,7,939000,4.01
20180413,00671R,11,7,1734000,7.41
20180413,00671R,12,2,835000,3.57
20180413,00671R,13,3,2185000,9.34
20180413,00671R,14,0,0,0.00
20180413,00671R,15,3,6034000,25.80
20180413,00671R,16,0,0,0.00
20180413,00671R,17,982,23384000,100.00
20180413,00672L,1,39,4579,0.00
20180413,00672L,2,1251,2947963,3.28
20180413,00672L,3,336,2868000,3.19
20180413,00672L,4,103,1391458,1.55
20180413,00672L,5,115,2184000,2.43
20180413,00672L,6,87,2321000,2.58
20180413,00672L,7,51,1900000,2.11
20180413,00672L,8,40,1908000,2.12
20180413,00672L,9,57,4318000,4.81
20180413,00672L,10,46,6989000,7.79
20180413,00672L,11,17,4747000,5.29
20180413,00672L,12,4,1856000,2.06
20180413,00672L,13,2,1478000,1.64
20180413,00672L,14,3,2671000,2.97
20180413,00672L,15,9,52166000,58.16
20180413,00672L,16,1,63000,0.07
20180413,00672L,17,2160,89687000,100.00
20180413,00673R,1,4,240,0.00
20180413,00673R,2,1463,4020723,2.89
20180413,00673R,3,685,5790261,4.17
20180413,00673R,4,304,4012000,2.89
20180413,00673R,5,296,5567000,4.01
20180413,00673R,6,314,8265766,5.95
20180413,00673R,7,180,6654000,4.79
20180413,00673R,8,123,5835000,4.20
20180413,00673R,9,229,17042010,12.28
20180413,00673R,10,125,17778000,12.81
20180413,00673R,11,53,14716000,10.60
20180413,00673R,12,13,6478000,4.67
20180413,00673R,13,7,4844000,3.49
20180413,00673R,14,4,3788000,2.73
20180413,00673R,15,21,33912000,24.44
20180413,00673R,16,0,0,0.00
20180413,00673R,17,3821,138703000,100.00
20180413,00674R,1,0,0,0.00
20180413,00674R,2,162,371000,5.61
20180413,00674R,3,24,193000,2.92
20180413,00674R,4,19,247000,3.74
20180413,00674R,5,10,191000,2.89
20180413,00674R,6,11,300000,4.54
20180413,00674R,7,5,173000,2.62
20180413,00674R,8,2,93000,1.40
20180413,00674R,9,2,149000,2.25
20180413,00674R,10,2,334000,5.05
20180413,00674R,11,2,650000,9.84
20180413,00674R,12,0,0,0.00
20180413,00674R,13,2,1393000,21.09
20180413,00674R,14,1,817000,12.37
20180413,00674R,15,1,1692000,25.62
20180413,00674R,16,0,0,0.00
20180413,00674R,17,243,6603000,100.00
20180413,00675L,1,11,1227,0.01
20180413,00675L,2,154,315000,2.79
20180413,00675L,3,38,305000,2.70
20180413,00675L,4,13,180000,1.59
20180413,00675L,5,14,260000,2.30
20180413,00675L,6,5,126000,1.11
20180413,00675L,7,3,109000,0.96
20180413,00675L,8,1,43000,0.38
20180413,00675L,9,9,642000,5.68
20180413,00675L,10,4,589000,5.21
20180413,00675L,11,6,1676000,14.85
20180413,00675L,12,2,993000,8.79
20180413,00675L,13,1,800000,7.08
20180413,00675L,14,0,0,0.00
20180413,00675L,15,3,5246773,46.48
20180413,00675L,16,0,0,0.00
20180413,00675L,17,264,11286000,100.00
20180413,00676R,1,7,1790,0.00
20180413,00676R,2,1133,3133289,1.59
20180413,00676R,3,643,5557921,2.82
20180413,00676R,4,285,3782000,1.91
20180413,00676R,5,275,5237000,2.65
20180413,00676R,6,297,7927000,4.02
20180413,00676R,7,165,6043000,3.06
20180413,00676R,8,152,7251000,3.68
20180413,00676R,9,316,24070000,12.21
20180413,00676R,10,152,22168000,11.25
20180413,00676R,11,82,23563000,11.96
20180413,00676R,12,24,12229000,6.20
20180413,00676R,13,13,8761000,4.44
20180413,00676R,14,8,7391000,3.75
20180413,00676R,15,19,59896000,30.40
20180413,00676R,16,0,0,0.00
20180413,00676R,17,3571,197011000,100.00
20180413,00677U,1,43,8289,0.00
20180413,00677U,2,3145,8078154,2.51
20180413,00677U,3,1081,9350354,2.90
20180413,00677U,4,391,5231000,1.62
20180413,00677U,5,402,7746103,2.40
20180413,00677U,6,363,9771000,3.03
20180413,00677U,7,187,7000000,2.17
20180413,00677U,8,198,9457000,2.93
20180413,00677U,9,323,24299000,7.55
20180413,00677U,10,168,24312000,7.55
20180413,00677U,11,92,26089100,8.10
20180413,00677U,12,34,16862000,5.24
20180413,00677U,13,14,9826000,3.05
20180413,00677U,14,4,3499000,1.08
20180413,00677U,15,27,160179000,49.79
20180413,00677U,16,0,0,0.00
20180413,00677U,17,6472,321708000,100.00
20180413,00678,1,38,12330,0.03
20180413,00678,2,685,1616805,4.15
20180413,00678,3,117,994448,2.55
20180413,00678,4,25,326417,0.83
20180413,00678,5,22,422000,1.08
20180413,00678,6,21,562000,1.44
20180413,00678,7,11,388000,0.99
20180413,00678,8,11,537000,1.37
20180413,00678,9,13,1099000,2.82
20180413,00678,10,8,1156000,2.96
20180413,00678,11,1,286000,0.73
20180413,00678,12,1,500000,1.28
20180413,00678,13,0,0,0.00
20180413,00678,14,0,0,0.00
20180413,00678,15,6,31048000,79.71
20180413,00678,16,0,0,0.00
20180413,00678,17,959,38948000,100.00
20180413,00679B,1,112,31892,0.00
20180413,00679B,2,1209,2570986,0.36
20180413,00679B,3,248,1965518,0.27
20180413,00679B,4,77,991000,0.14
20180413,00679B,5,64,1181000,0.16
20180413,00679B,6,48,1267000,0.17
20180413,00679B,7,20,731800,0.10
20180413,00679B,8,16,753000,0.10
20180413,00679B,9,25,1719000,0.24
20180413,00679B,10,4,559000,0.07
20180413,00679B,11,3,877804,0.12
20180413,00679B,12,3,1358000,0.19
20180413,00679B,13,0,0,0.00
20180413,00679B,14,1,902000,0.12
20180413,00679B,15,4,691784000,97.89
20180413,00679B,16,0,0,0.00
20180413,00679B,17,1834,706692000,100.00
20180413,00680L,1,0,0,0.00
20180413,00680L,2,50,94000,1.68
20180413,00680L,3,3,29000,0.52
20180413,00680L,4,3,36000,0.64
20180413,00680L,5,1,18000,0.32
20180413,00680L,6,1,26000,0.46
20180413,00680L,7,2,73000,1.30
20180413,00680L,8,0,0,0.00
20180413,00680L,9,1,57000,1.02
20180413,00680L,10,2,328000,5.88
20180413,00680L,11,0,0,0.00
20180413,00680L,12,1,562000,10.07
20180413,00680L,13,0,0,0.00
20180413,00680L,14,0,0,0.00
20180413,00680L,15,2,4353000,78.06
20180413,00680L,16,0,0,0.00
20180413,00680L,17,66,5576000,100.00
20180413,00681R,1,0,0,0.00
20180413,00681R,2,48,102000,1.43
20180413,00681R,3,19,169000,2.38
20180413,00681R,4,5,72000,1.01
20180413,00681R,5,2,40000,0.56
20180413,00681R,6,13,339000,4.77
20180413,00681R,7,3,116000,1.63
20180413,00681R,8,12,586000,8.26
20180413,00681R,9,11,757000,10.67
20180413,00681R,10,7,1110000,15.64
20180413,00681R,11,8,2500000,35.24
20180413,00681R,12,1,503000,7.09
20180413,00681R,13,1,800000,11.27
20180413,00681R,14,0,0,0.00
20180413,00681R,15,0,0,0.00
20180413,00681R,16,0,0,0.00
20180413,00681R,17,130,7094000,100.00
20180413,00682U,1,55,18064,0.20
20180413,00682U,2,581,1324555,15.32
20180413,00682U,3,114,938381,10.85
20180413,00682U,4,43,569000,6.58
20180413,00682U,5,27,510000,5.90
20180413,00682U,6,16,394000,4.55
20180413,00682U,7,7,252000,2.91
20180413,00682U,8,5,246000,2.84
20180413,00682U,9,8,636000,7.35
20180413,00682U,10,4,612000,7.08
20180413,00682U,11,4,1203000,13.91
20180413,00682U,12,4,1941000,22.45
20180413,00682U,13,0,0,0.00
20180413,00682U,14,0,0,0.00
20180413,00682U,15,0,0,0.00
20180413,00682U,16,0,0,0.00
20180413,00682U,17,868,8644000,100.00
20180413,00683L,1,0,0,0.00
20180413,00683L,2,1141,2962000,5.11
20180413,00683L,3,465,3933000,6.78
20180413,00683L,4,187,2483000,4.28
20180413,00683L,5,172,3260000,5.62
20180413,00683L,6,140,3743000,6.46
20180413,00683L,7,75,2773000,4.78
20180413,00683L,8,55,2580000,4.45
20180413,00683L,9,93,7236000,12.49
20180413,00683L,10,31,4588000,7.91
20180413,00683L,11,21,6423000,11.08
20180413,00683L,12,5,2335000,4.03
20180413,00683L,13,2,1282000,2.21
20180413,00683L,14,3,2565000,4.42
20180413,00683L,15,6,11771000,20.31
20180413,00683L,16,0,0,0.00
20180413,00683L,17,2396,57934000,100.00
20180413,00684R,1,0,0,0.00
20180413,00684R,2,16,27000,0.84
20180413,00684R,3,2,20000,0.62
20180413,00684R,4,1,11000,0.34
20180413,00684R,5,1,18000,0.56
20180413,00684R,6,0,0,0.00
20180413,00684R,7,0,0,0.00
20180413,00684R,8,0,0,0.00
20180413,00684R,9,0,0,0.00
20180413,00684R,10,1,174000,5.45
20180413,00684R,11,0,0,0.00
20180413,00684R,12,1,482000,15.11
20180413,00684R,13,0,0,0.00
20180413,00684R,14,1,977000,30.64
20180413,00684R,15,1,1479000,46.39
20180413,00684R,16,0,0,0.00
20180413,00684R,17,24,3188000,100.00
20180413,00685L,1,0,0,0.00
20180413,00685L,2,38,75000,0.86
20180413,00685L,3,4,32000,0.37
20180413,00685L,4,2,26000,0.30
20180413,00685L,5,2,40000,0.46
20180413,00685L,6,2,45000,0.52
20180413,00685L,7,1,36000,0.41
20180413,00685L,8,0,0,0.00
20180413,00685L,9,1,56000,0.64
20180413,00685L,10,0,0,0.00
20180413,00685L,11,0,0,0.00
20180413,00685L,12,1,427000,4.94
20180413,00685L,13,0,0,0.00
20180413,00685L,14,1,855000,9.89
20180413,00685L,15,3,7047000,81.57
20180413,00685L,16,0,0,0.00
20180413,00685L,17,55,8639000,100.00
20180413,00686R,1,0,0,0.00
20180413,00686R,2,230,585000,1.90
20180413,00686R,3,101,867000,2.81
20180413,00686R,4,38,503000,1.63
20180413,00686R,5,38,727000,2.36
20180413,00686R,6,40,1065000,3.46
20180413,00686R,7,19,675000,2.19
20180413,00686R,8,18,856000,2.78
20180413,00686R,9,32,2394000,7.77
20180413,00686R,10,14,2121000,6.89
20180413,00686R,11,7,2058000,6.68
20180413,00686R,12,1,461000,1.49
20180413,00686R,13,2,1390000,4.51
20180413,00686R,14,1,890000,2.89
20180413,00686R,15,6,16184000,52.58
20180413,00686R,16,0,0,0.00
20180413,00686R,17,547,30776000,100.00
20180413,00687B,1,0,0,0.00
20180413,00687B,2,210,460000,0.17
20180413,00687B,3,27,243000,0.09
20180413,00687B,4,4,56000,0.02
20180413,00687B,5,9,177000,0.06
20180413,00687B,6,5,119000,0.04
20180413,00687B,7,1,31000,0.01
20180413,00687B,8,3,145000,0.05
20180413,00687B,9,1,70000,0.02
20180413,00687B,10,2,275000,0.10
20180413,00687B,11,1,355000,0.13
20180413,00687B,12,1,536000,0.20
20180413,00687B,13,0,0,0.00
20180413,00687B,14,0,0,0.00
20180413,00687B,15,8,256820000,99.04
20180413,00687B,16,0,0,0.00
20180413,00687B,17,272,259287000,100.00
20180413,00688L,1,0,0,0.00
20180413,00688L,2,32,46000,0.81
20180413,00688L,3,3,27000,0.48
20180413,00688L,4,0,0,0.00
20180413,00688L,5,2,35000,0.62
20180413,00688L,6,2,51000,0.90
20180413,00688L,7,1,31000,0.55
20180413,00688L,8,0,0,0.00
20180413,00688L,9,1,96000,1.70
20180413,00688L,10,1,146000,2.60
20180413,00688L,11,1,349000,6.21
20180413,00688L,12,1,410000,7.30
20180413,00688L,13,1,800000,14.24
20180413,00688L,14,1,846000,15.06
20180413,00688L,15,2,2778000,49.47
20180413,00688L,16,0,0,0.00
20180413,00688L,17,48,5615000,100.00
20180413,00689R,1,0,0,0.00
20180413,00689R,2,107,154000,2.85
20180413,00689R,3,7,66000,1.22
20180413,00689R,4,1,15000,0.27
20180413,00689R,5,0,0,0.00
20180413,00689R,6,2,50000,0.92
20180413,00689R,7,2,71000,1.31
20180413,00689R,8,1,44000,0.81
20180413,00689R,9,1,54000,1.00
20180413,00689R,10,0,0,0.00
20180413,00689R,11,2,509000,9.44
20180413,00689R,12,0,0,0.00
20180413,00689R,13,2,1458000,27.05
20180413,00689R,14,0,0,0.00
20180413,00689R,15,2,2968000,55.07
20180413,00689R,16,0,0,0.00
20180413,00689R,17,127,5389000,100.00
20180413,00690,1,138,51762,0.28
20180413,00690,2,2480,5096893,27.80
20180413,00690,3,312,2617738,14.28
